sigma_0.2_time,sigma_0.2_strain,sigma_0.4_time,sigma_0.4_strain,sigma_0.6_time,sigma_0.6_strain,sigma_1.0_time,sigma_1.0_strain,sigma_3.0_time,sigma_3.0_strain
8.260000,1.949422,8.260000,14.905206,8.260000,179.083606,8.260000,1363.578404,8.260000,10345.868830
8.270000,1.951453,8.270000,15.022364,8.270000,180.861089,8.270000,1377.269184,8.270000,10449.842081
8.280000,1.953488,8.280000,15.140683,8.280000,182.656440,8.280000,1391.097562,8.280000,10554.860330
8.290000,1.955528,8.290000,15.260176,8.290000,184.469834,8.290000,1405.064929,8.290000,10660.933964
8.300000,1.957572,8.300000,15.380854,8.300000,186.301451,8.300000,1419.172669,8.300000,10768.073616
8.310000,1.959621,8.310000,15.502731,8.310000,188.151480,8.310000,1433.422201,8.310000,10876.290146
8.320000,1.961674,8.320000,15.625818,8.320000,190.020098,8.320000,1447.814920,8.320000,10985.594181
8.330000,1.963731,8.330000,15.750127,8.330000,191.907498,8.330000,1462.352301,8.330000,11095.996737
8.340000,1.965793,8.340000,15.875671,8.340000,193.813864,8.340000,1477.035780,8.340000,11207.508915
8.350000,1.967859,8.350000,16.002462,8.350000,195.739396,8.350000,1491.866845,8.350000,11320.141766
8.360000,1.969929,8.360000,16.130514,8.360000,197.684276,8.360000,1506.846951,8.360000,11433.906642
8.370000,1.972004,8.370000,16.259839,8.370000,199.648698,8.370000,1521.977627,8.370000,11548.814851
8.380000,1.974084,8.380000,16.390451,8.380000,201.632871,8.380000,1537.260353,8.380000,11664.877917
8.390000,1.976168,8.390000,16.522361,8.390000,203.636979,8.390000,1552.696660,8.390000,11782.107442
8.400000,1.978256,8.400000,16.655585,8.400000,205.661230,8.400000,1568.288135,8.400000,11900.515118
8.410000,1.980349,8.410000,16.790134,8.410000,207.705825,8.410000,1584.036299,8.410000,12020.112799
8.420000,1.982446,8.420000,16.926023,8.420000,209.770972,8.420000,1599.942734,8.420000,12140.912462
8.430000,1.984548,8.430000,17.063265,8.430000,211.856870,8.430000,1616.009027,8.430000,12262.926200
8.440000,1.986655,8.440000,17.201875,8.440000,213.963731,8.440000,1632.236770,8.440000,12386.166217
8.450000,1.988766,8.450000,17.341864,8.450000,216.091768,8.450000,1648.627615,8.450000,12510.644767
8.460000,1.990881,8.460000,17.483250,8.460000,218.241194,8.460000,1665.183204,8.460000,12636.374365
8.470000,1.993001,8.470000,17.626044,8.470000,220.412221,8.470000,1681.905190,8.470000,12763.367589
8.480000,1.995126,8.480000,17.770262,8.480000,222.605067,8.480000,1698.795190,8.480000,12891.637099
8.490000,1.997255,8.490000,17.915918,8.490000,224.819952,8.490000,1715.854985,8.490000,13021.195710
8.500000,1.999389,8.500000,18.063027,8.500000,227.057092,8.500000,1733.086222,8.500000,13152.056409
8.510000,2.001528,8.510000,18.211603,8.510000,229.316723,8.510000,1750.490613,8.510000,13284.232302
8.520000,2.003671,8.520000,18.361662,8.520000,231.599055,8.520000,1768.069940,8.520000,13417.736626
8.530000,2.005819,8.530000,18.513217,8.530000,233.904331,8.530000,1785.825930,8.530000,13552.582625
8.540000,2.007972,8.540000,18.666286,8.540000,236.232777,8.540000,1803.760389,8.540000,13688.783912
8.550000,2.010129,8.550000,18.820883,8.550000,238.584623,8.550000,1821.875075,8.550000,13826.353993
8.560000,2.012292,8.560000,18.977024,8.560000,240.960100,8.560000,1840.171827,8.560000,13965.306711
8.570000,2.014458,8.570000,19.134723,8.570000,243.359461,8.570000,1858.652443,8.570000,14105.655939
8.580000,2.016630,8.580000,19.293999,8.580000,245.782929,8.580000,1877.318831,8.580000,14247.415651
8.590000,2.018806,8.590000,19.454865,8.590000,248.230754,8.590000,1896.172782,8.590000,14390.600041
8.600000,2.020988,8.600000,19.617339,8.600000,250.703177,8.600000,1915.216256,8.600000,14535.223555
8.610000,2.023174,8.610000,19.781435,8.610000,253.200455,8.610000,1934.451074,8.610000,14681.300517
8.620000,2.025364,8.620000,19.947173,8.620000,255.722825,8.620000,1953.879225,8.620000,14828.845560
8.630000,2.027560,8.630000,20.114566,8.630000,258.270547,8.630000,1973.502665,8.630000,14977.873444
8.640000,2.029760,8.640000,20.283634,8.640000,260.843874,8.640000,1993.323286,8.640000,15128.399155
8.650000,2.031966,8.650000,20.454392,8.650000,263.443065,8.650000,2013.343129,8.650000,15280.437595
8.660000,2.034176,8.660000,20.626858,8.660000,266.068383,8.660000,2033.564147,8.660000,15434.004129
8.670000,2.036391,8.670000,20.801049,8.670000,268.720074,8.670000,2053.988414,8.670000,15589.113986
8.680000,2.038611,8.680000,20.976982,8.680000,271.398427,8.680000,2074.617927,8.680000,15745.782654
8.690000,2.040836,8.690000,21.154676,8.690000,274.103688,8.690000,2095.454806,8.690000,15904.025909
8.700000,2.043066,8.700000,21.334147,8.700000,276.836146,8.700000,2116.501058,8.700000,16063.859662
8.710000,2.045301,8.710000,21.515414,8.710000,279.596055,8.710000,2137.758850,8.710000,16225.299628
8.720000,2.047541,8.720000,21.698496,8.720000,282.383713,8.720000,2159.230266,8.720000,16388.362135
8.730000,2.049785,8.730000,21.883410,8.730000,285.199382,8.730000,2180.917526,8.730000,16553.063443
8.740000,2.052035,8.740000,22.070175,8.740000,288.043349,8.740000,2202.822679,8.740000,16719.420071
8.750000,2.054290,8.750000,22.258810,8.750000,290.915899,8.750000,2224.948010,8.750000,16887.448479
8.760000,2.056550,8.760000,22.449334,8.760000,293.817316,8.760000,2247.295737,8.760000,17057.165749
8.770000,2.058815,8.770000,22.641765,8.770000,296.747894,8.770000,2269.868013,8.770000,17228.588594
8.780000,2.061085,8.780000,22.836124,8.780000,299.707922,8.780000,2292.667179,8.780000,17401.734381
8.790000,2.063360,8.790000,23.032430,8.790000,302.697713,8.790000,2315.695455,8.790000,17576.620227
8.800000,2.065641,8.800000,23.230702,8.800000,305.717535,8.800000,2338.955203,8.800000,17753.263696
8.810000,2.067926,8.810000,23.430960,8.810000,308.767711,8.810000,2362.448679,8.810000,17931.682573
8.820000,2.070217,8.820000,23.633225,8.820000,311.848544,8.820000,2386.178264,8.820000,18111.894453
8.830000,2.072512,8.830000,23.837515,8.830000,314.960340,8.830000,2410.146374,8.830000,18293.917584
8.840000,2.074813,8.840000,24.043854,8.840000,318.103416,8.840000,2434.355344,8.840000,18477.770060
8.850000,2.077119,8.850000,24.252260,8.850000,321.278072,8.850000,2458.807624,8.850000,18663.470251
8.860000,2.079431,8.860000,24.462755,8.860000,324.484639,8.860000,2483.505648,8.860000,18851.036723
8.870000,2.081747,8.870000,24.675360,8.870000,327.723424,8.870000,2508.451893,8.870000,19040.488350
8.880000,2.084069,8.880000,24.890096,8.880000,330.994764,8.880000,2533.648849,8.880000,19231.843972
8.890000,2.086396,8.890000,25.106984,8.890000,334.298989,8.890000,2559.099038,8.890000,19425.122824
8.900000,2.088729,8.900000,25.326047,8.900000,337.636411,8.900000,2584.805040,8.900000,19620.344028
8.910000,2.091067,8.910000,25.547306,8.910000,341.007378,8.910000,2610.769343,8.910000,19817.527272
8.920000,2.093410,8.920000,25.770784,8.920000,344.412231,8.920000,2636.994597,8.920000,20016.692331
8.930000,2.095758,8.930000,25.996503,8.930000,347.851290,8.930000,2663.483460,8.930000,20217.858940
8.940000,2.098112,8.940000,26.224484,8.940000,351.324926,8.940000,2690.238497,8.940000,20421.047334
8.950000,2.100471,8.950000,26.454753,8.950000,354.833461,8.950000,2717.262455,8.950000,20626.277817
8.960000,2.102836,8.960000,26.687332,8.960000,358.377269,8.960000,2744.557965,8.960000,20833.570922
8.970000,2.105206,8.970000,26.922243,8.970000,361.956682,8.970000,2772.127849,8.970000,21042.947282
8.980000,2.107581,8.980000,27.159510,8.980000,365.572073,8.980000,2799.974786,8.980000,21254.427948
8.990000,2.109962,8.990000,27.399157,8.990000,369.223795,8.990000,2828.101592,8.990000,21468.034009
9.000000,2.112348,9.000000,27.641209,9.000000,372.912220,9.000000,2856.511111,9.000000,21683.786896
9.010000,2.114740,9.010000,27.885689,9.010000,376.637716,9.010000,2885.206093,9.010000,21901.708146
9.020000,2.117137,9.020000,28.132621,9.020000,380.400658,9.020000,2914.189520,9.020000,22121.819458
9.030000,2.119540,9.030000,28.382032,9.030000,384.201411,9.030000,2943.464214,9.030000,22344.143040
9.040000,2.121949,9.040000,28.633944,9.040000,388.040367,9.040000,2973.033120,9.040000,22568.700817
9.050000,2.124363,9.050000,28.888386,9.050000,391.917905,9.050000,3002.899190,9.050000,22795.515585
9.060000,2.126783,9.060000,29.145379,9.060000,395.834408,9.060000,3033.065431,9.060000,23024.609952
9.070000,2.129208,9.070000,29.404952,9.070000,399.790272,9.070000,3063.534849,9.070000,23256.006562
9.080000,2.131639,9.080000,29.667131,9.080000,403.785909,9.080000,3094.310506,9.080000,23489.728882
9.090000,2.134075,9.090000,29.931940,9.090000,407.821686,9.090000,3125.395407,9.090000,23725.800179
9.100000,2.136517,9.100000,30.199408,9.100000,411.898028,9.100000,3156.792798,9.100000,23964.243876
9.110000,2.138965,9.110000,30.469559,9.110000,416.015333,9.110000,3188.505657,9.110000,24205.084043
9.120000,2.141419,9.120000,30.742423,9.120000,420.174023,9.120000,3220.537308,9.120000,24448.344773
9.130000,2.143878,9.130000,31.018026,9.130000,424.374511,9.130000,3252.890830,9.130000,24694.050262
9.140000,2.146343,9.140000,31.296396,9.140000,428.617208,9.140000,3285.569492,9.140000,24942.225106
9.150000,2.148814,9.150000,31.577559,9.150000,432.902557,9.150000,3318.576649,9.150000,25192.894229
9.160000,2.151291,9.160000,31.861545,9.160000,437.230956,9.160000,3351.915481,9.160000,25446.082444
9.170000,2.153773,9.170000,32.148382,9.170000,441.602865,9.170000,3385.589421,9.170000,25701.815467
9.180000,2.156262,9.180000,32.438100,9.180000,446.018716,9.180000,3419.601748,9.180000,25960.118452
9.190000,2.158756,9.190000,32.730726,9.190000,450.478948,9.190000,3453.955886,9.190000,26221.017556
9.200000,2.161256,9.200000,33.026290,9.200000,454.984003,9.200000,3488.655328,9.200000,26484.538724
9.210000,2.163762,9.210000,33.324822,9.210000,459.534326,9.210000,3523.703492,9.210000,26750.708216
9.220000,2.166273,9.220000,33.626351,9.220000,464.130398,9.220000,3559.103893,9.220000,27019.552853
9.230000,2.168791,9.230000,33.930909,9.230000,468.772654,9.230000,3594.860071,9.230000,27291.099407
9.240000,2.171315,9.240000,34.238524,9.240000,473.461553,9.240000,3630.975628,9.240000,27565.375056
9.250000,2.173845,9.250000,34.549228,9.250000,478.197597,9.250000,3667.454174,9.250000,27842.407256
9.260000,2.176380,9.260000,34.863052,9.260000,482.981224,9.260000,3704.299274,9.260000,28122.223588
9.270000,2.178922,9.270000,35.180029,9.270000,487.812925,9.270000,3741.514686,9.270000,28404.852210
9.280000,2.181470,9.280000,35.500189,9.280000,492.693203,9.280000,3779.104148,9.280000,28690.321261
9.290000,2.184024,9.290000,35.823563,9.290000,497.622514,9.290000,3817.071370,9.290000,28978.659405
9.300000,2.186584,9.300000,36.150186,9.300000,502.601374,9.300000,3855.420176,9.300000,29269.895158
9.310000,2.189150,9.310000,36.480088,9.310000,507.630262,9.310000,3894.154382,9.310000,29564.058071
9.320000,2.191722,9.320000,36.813304,9.320000,512.709691,9.320000,3933.277912,9.320000,29861.177346
9.330000,2.194300,9.330000,37.149868,9.330000,517.840185,9.330000,3972.794604,9.330000,30161.282714
9.340000,2.196884,9.340000,37.489811,9.340000,523.022221,9.340000,4012.708462,9.340000,30464.404149
9.350000,2.199475,9.350000,37.833169,9.350000,528.256355,9.350000,4053.023462,9.350000,30770.572041
9.360000,2.202072,9.360000,38.179975,9.360000,533.543079,9.360000,4093.743645,9.360000,31079.816943
9.370000,2.204675,9.370000,38.530266,9.370000,538.882945,9.370000,4134.873047,9.370000,31392.169848
9.380000,2.207285,9.380000,38.884075,9.380000,544.276481,9.380000,4176.415793,9.380000,31707.662006
9.390000,2.209900,9.390000,39.241438,9.390000,549.724213,9.390000,4218.376073,9.390000,32026.324677
9.400000,2.212522,9.400000,39.602391,9.400000,555.226704,9.400000,4260.758046,9.400000,32348.190256
9.410000,2.215151,9.410000,39.966969,9.410000,560.784486,9.410000,4303.565927,9.410000,32673.290553
9.420000,2.217785,9.420000,40.335210,9.420000,566.398121,9.420000,4346.804105,9.420000,33001.657929
9.430000,2.220426,9.430000,40.707150,9.430000,572.068184,9.430000,4390.476849,9.430000,33333.325668
9.440000,2.223074,9.440000,41.082826,9.440000,577.795228,9.440000,4434.588433,9.440000,33668.326784
9.450000,2.225728,9.450000,41.462277,9.450000,583.579833,9.450000,4479.143378,9.450000,34006.694616
9.460000,2.228388,9.460000,41.845540,9.460000,589.422575,9.460000,4524.146136,9.460000,34348.463165
9.470000,2.231055,9.470000,42.232653,9.470000,595.324035,9.470000,4569.601185,9.470000,34693.666449
9.480000,2.233728,9.480000,42.623655,9.480000,601.284810,9.480000,4615.513045,9.480000,35042.339081
9.490000,2.236408,9.490000,43.018585,9.490000,607.305499,9.490000,4661.886279,9.490000,35394.516066
9.500000,2.239094,9.500000,43.417483,9.500000,613.386681,9.500000,4708.725628,9.500000,35750.232269
9.510000,2.241787,9.510000,43.820387,9.510000,619.528988,9.510000,4756.035677,9.510000,36109.523691
9.520000,2.244487,9.520000,44.227341,9.520000,625.733024,9.520000,4803.821255,9.520000,36472.425917
9.530000,2.247193,9.530000,44.638382,9.530000,631.999408,9.530000,4852.087049,9.530000,36838.975406
9.540000,2.249906,9.540000,45.053554,9.540000,638.328781,9.540000,4900.837942,9.540000,37209.208868
9.550000,2.252625,9.550000,45.472897,9.550000,644.721750,9.550000,4950.078796,9.550000,37583.163172
9.560000,2.255351,9.560000,45.896453,9.560000,651.178967,9.560000,4999.814552,9.560000,37960.875639
9.570000,2.258084,9.570000,46.324265,9.570000,657.701106,9.570000,5050.050129,9.570000,38342.384311
9.580000,2.260824,9.580000,46.756374,9.580000,664.288771,9.580000,5100.790577,9.580000,38727.727367
9.590000,2.263570,9.590000,47.192826,9.590000,670.942650,9.590000,5152.040957,9.590000,39116.943041
9.600000,2.266323,9.600000,47.633664,9.600000,677.663406,9.600000,5203.806358,9.600000,39510.070341
9.610000,2.269083,9.610000,48.078931,9.610000,684.451701,9.610000,5256.092120,9.610000,39907.148797
9.620000,2.271850,9.620000,48.528670,9.620000,691.308214,9.620000,5308.903342,9.620000,40308.217747
9.630000,2.274623,9.630000,48.982929,9.630000,698.233643,9.630000,5362.245318,9.630000,40713.317501
9.640000,2.277404,9.640000,49.441753,9.640000,705.228681,9.640000,5416.123347,9.640000,41122.488782
9.650000,2.280191,9.650000,49.905187,9.650000,712.294018,9.650000,5470.542906,9.650000,41535.772230
9.660000,2.282986,9.660000,50.373279,9.660000,719.430348,9.660000,5525.509392,9.660000,41953.209210
9.670000,2.285787,9.670000,50.846072,9.670000,726.638415,9.670000,5581.028253,9.670000,42374.841465
9.680000,2.288595,9.680000,51.323617,9.680000,733.918913,9.680000,5637.105090,9.680000,42800.711347
9.690000,2.291411,9.690000,51.805960,9.690000,741.272579,9.690000,5693.745611,9.690000,43230.861207
9.700000,2.294233,9.700000,52.293150,9.700000,748.700166,9.700000,5750.955329,9.700000,43665.333999
9.710000,2.297063,9.710000,52.785236,9.710000,756.202390,9.710000,5808.739936,9.710000,44104.173422
9.720000,2.299899,9.720000,53.282267,9.720000,763.780010,9.720000,5867.105299,9.720000,44547.423308
9.730000,2.302743,9.730000,53.784291,9.730000,771.433792,9.730000,5926.057274,9.730000,44995.127830
9.740000,2.305594,9.740000,54.291360,9.740000,779.164506,9.740000,5985.601813,9.740000,45447.331848
9.750000,2.308452,9.750000,54.803525,9.750000,786.972907,9.750000,6045.744715,9.750000,45904.080711
9.760000,2.311317,9.760000,55.320837,9.760000,794.859776,9.760000,6106.492026,9.760000,46365.419830
9.770000,2.314190,9.770000,55.843346,9.770000,802.825921,9.770000,6167.849866,9.770000,46831.395846
9.780000,2.317069,9.780000,56.371106,9.780000,810.872105,9.780000,6229.824440,9.780000,47302.054647
9.790000,2.319956,9.790000,56.904169,9.790000,818.999180,9.790000,6292.421774,9.790000,47777.443545
9.800000,2.322851,9.800000,57.442590,9.800000,827.207916,9.800000,6355.648287,9.800000,48257.610602
9.810000,2.325752,9.810000,57.986420,9.810000,835.499186,9.810000,6419.510217,9.810000,48742.603091
9.820000,2.328661,9.820000,58.535716,9.820000,843.873748,9.820000,6484.014005,9.820000,49232.469973
9.830000,2.331578,9.830000,59.090531,9.830000,852.332477,9.830000,6549.165938,9.830000,49727.260009
9.840000,2.334502,9.840000,59.650923,9.840000,860.876236,9.840000,6614.972785,9.840000,50227.022722
9.850000,2.337433,9.850000,60.216947,9.850000,869.505842,9.850000,6681.441043,9.850000,50731.808340
9.860000,2.340372,9.860000,60.788657,9.860000,878.222192,9.860000,6748.577201,9.860000,51241.666994
9.870000,2.343318,9.870000,61.366111,9.870000,887.026147,9.870000,6816.388045,9.870000,51756.649738
9.880000,2.346272,9.880000,61.949371,9.880000,895.918556,9.880000,6884.880530,9.880000,52276.808223
9.890000,2.349233,9.890000,62.538492,9.890000,904.900371,9.890000,6954.061299,9.890000,52802.194517
9.900000,2.352202,9.900000,63.133531,9.900000,913.972424,9.900000,7023.937396,9.900000,53332.860841
9.910000,2.355179,9.910000,63.734550,9.910000,923.135664,9.910000,7094.515770,9.910000,53868.860747
9.920000,2.358163,9.920000,64.341612,9.920000,932.390992,9.920000,7165.803454,9.920000,54410.247320
9.930000,2.361155,9.930000,64.954772,9.930000,941.739356,9.930000,7237.807570,9.930000,54957.075022
9.940000,2.364155,9.940000,65.574092,9.940000,951.181659,9.940000,7310.535299,9.940000,55509.398294
9.950000,2.367163,9.950000,66.199640,9.950000,960.718855,9.950000,7383.994046,9.950000,56067.272491
9.960000,2.370178,9.960000,66.831473,9.960000,970.351915,9.960000,7458.191041,9.960000,56630.753452
9.970000,2.373201,9.970000,67.469656,9.970000,980.081774,9.970000,7533.133602,9.970000,57199.897550
9.980000,2.376232,9.980000,68.114250,9.980000,989.909429,9.980000,7608.829505,9.980000,57774.761530
9.990000,2.379271,9.990000,68.765325,9.990000,999.835845,9.990000,7685.286182,9.990000,58355.403028
10.000000,2.382317,10.000000,69.422940,10.000000,1009.862037,10.000000,7762.511107,10.000000,58941.880278
10.010000,2.385372,10.010000,70.087166,10.010000,1019.988986,10.010000,7840.512280,10.010000,59534.251256
10.020000,2.388434,10.020000,70.758066,10.020000,1030.217686,10.020000,7919.297256,10.020000,60132.576314
10.030000,2.391505,10.030000,71.435709,10.030000,1040.549224,10.030000,7998.874249,10.030000,60736.914180
10.040000,2.394584,10.040000,72.120160,10.040000,1050.984573,10.040000,8079.250773,10.040000,61347.325959
10.050000,2.397670,10.050000,72.811490,10.050000,1061.524819,10.050000,8160.435170,10.050000,61963.872100
10.060000,2.400765,10.060000,73.509770,10.060000,1072.170990,10.060000,8242.435618,10.060000,62586.615050
10.070000,2.403868,10.070000,74.215067,10.070000,1082.924161,10.070000,8325.260050,10.070000,63215.616432
10.080000,2.406979,10.080000,74.927451,10.080000,1093.785378,10.080000,8408.916928,10.080000,63850.939503
10.090000,2.410098,10.090000,75.646994,10.090000,1104.755771,10.090000,8493.414433,10.090000,64492.647453
10.100000,2.413225,10.100000,76.373770,10.100000,1115.836429,10.100000,8578.761366,10.100000,65140.804919
10.110000,2.416361,10.110000,77.107848,10.110000,1127.028434,10.110000,8664.965870,10.110000,65795.476430
10.120000,2.419505,10.120000,77.849306,10.120000,1138.332936,10.120000,8752.036935,10.120000,66456.727511
10.130000,2.422657,10.130000,78.598212,10.130000,1149.751010,10.130000,8839.982914,10.130000,67124.624328
10.140000,2.425818,10.140000,79.354645,10.140000,1161.283899,10.140000,8928.812798,10.140000,67799.233717
10.150000,2.428987,10.150000,80.118683,10.150000,1172.932654,10.150000,9018.535475,10.150000,68480.622713
10.160000,2.432164,10.160000,80.890395,10.160000,1184.698478,10.160000,9109.159931,10.160000,69168.860188
10.170000,2.435350,10.170000,81.669866,10.170000,1196.582559,10.170000,9200.694967,10.170000,69864.014357
10.180000,2.438544,10.180000,82.457172,10.180000,1208.586068,10.180000,9293.150203,10.180000,70566.154747
10.190000,2.441747,10.190000,83.252386,10.190000,1220.710258,10.190000,9386.534450,10.190000,71275.351728
10.200000,2.444958,10.200000,84.055591,10.200000,1232.956237,10.200000,9480.857372,10.200000,71991.676513
10.210000,2.448178,10.210000,84.866873,10.210000,1245.325336,10.210000,9576.128143,10.210000,72715.200283
10.220000,2.451407,10.220000,85.686304,10.220000,1257.818734,10.220000,9672.356398,10.220000,73445.996093
10.230000,2.454644,10.230000,86.513973,10.230000,1270.437685,10.230000,9769.551731,10.230000,74184.135960
10.240000,2.457890,10.240000,87.349962,10.240000,1283.183452,10.240000,9867.724048,10.240000,74929.694558
10.250000,2.461144,10.250000,88.194346,10.250000,1296.057313,10.250000,9966.882861,10.250000,75682.746052
10.260000,2.464408,10.260000,89.047222,10.260000,1309.060583,10.260000,10067.038294,10.260000,76443.365710
10.270000,2.467680,10.270000,89.908666,10.270000,1322.194525,10.270000,10168.200258,10.270000,77211.629929
10.280000,2.470961,10.280000,90.778771,10.280000,1335.460481,10.280000,10270.378980,10.280000,77987.615083
10.290000,2.474250,10.290000,91.657619,10.290000,1348.859726,10.290000,10373.584711,10.290000,78771.399293
10.300000,2.477549,10.300000,92.545297,10.300000,1362.393668,10.300000,10477.827550,10.300000,79563.060577
10.310000,2.480857,10.310000,93.441897,10.310000,1376.063640,10.310000,10583.118034,10.310000,80362.678219
10.320000,2.484173,10.320000,94.347510,10.320000,1389.870937,10.320000,10689.466760,10.320000,81170.331961
10.330000,2.487499,10.330000,95.262220,10.330000,1403.817046,10.330000,10796.884362,10.330000,81986.102945
10.340000,2.490834,10.340000,96.186127,10.340000,1417.903337,10.340000,10905.381372,10.340000,82810.072536
10.350000,2.494177,10.350000,97.119318,10.350000,1432.131150,10.350000,11014.968899,10.350000,83642.323362
10.360000,2.497530,10.360000,98.061889,10.360000,1446.501983,10.360000,11125.657848,10.360000,84482.937948
10.370000,2.500892,10.370000,99.013931,10.370000,1461.017233,10.370000,11237.459090,10.370000,85332.001357
10.380000,2.504263,10.380000,99.975539,10.380000,1475.678369,10.380000,11350.384092,10.380000,86189.597387
10.390000,2.507644,10.390000,100.946814,10.390000,1490.486833,10.390000,11464.443955,10.390000,87055.813186
10.400000,2.511034,10.400000,101.927851,10.400000,1505.444139,10.400000,11579.650083,10.400000,87930.733989
10.410000,2.514432,10.410000,102.918747,10.410000,1520.551771,10.410000,11696.014178,10.410000,88814.447769
10.420000,2.517841,10.420000,103.919600,10.420000,1535.811247,10.420000,11813.547569,10.420000,89707.043504
10.430000,2.521258,10.430000,104.930514,10.430000,1551.224086,10.430000,11932.262356,10.430000,90608.610035
10.440000,2.524686,10.440000,105.951584,10.440000,1566.791770,10.440000,12052.170214,10.440000,91519.237188
10.450000,2.528122,10.450000,106.982919,10.450000,1582.515975,10.450000,12173.283030,10.450000,92439.016246
10.460000,2.531568,10.460000,108.024620,10.460000,1598.398205,10.460000,12295.613131,10.460000,93368.039469
10.470000,2.535024,10.470000,109.076787,10.470000,1614.440020,10.470000,12419.172768,10.470000,94306.399032
10.480000,2.538489,10.480000,110.139528,10.480000,1630.643063,10.480000,12543.973988,10.480000,95254.189618
10.490000,2.541964,10.490000,111.212952,10.490000,1647.008982,10.490000,12670.029750,10.490000,96211.506005
10.500000,2.545448,10.500000,112.297160,10.500000,1663.539370,10.500000,12797.352212,10.500000,97178.443185
10.510000,2.548942,10.510000,113.392269,10.510000,1680.235863,10.510000,12925.954324,10.510000,98155.098566
10.520000,2.552446,10.520000,114.498384,10.520000,1697.100195,10.520000,13055.848900,10.520000,99141.568912
10.530000,2.555960,10.530000,115.615613,10.530000,1714.134000,10.530000,13187.049023,10.530000,100137.953918
10.540000,2.559483,10.540000,116.744073,10.540000,1731.339000,10.540000,13319.567660,10.540000,101144.352803
10.550000,2.563017,10.550000,117.883873,10.550000,1748.716892,10.550000,13453.418162,10.550000,102160.865793
10.560000,2.566560,10.560000,119.035124,10.560000,1766.269459,10.560000,13588.613771,10.560000,103187.595290
10.570000,2.570113,10.570000,120.197951,10.570000,1783.998438,10.570000,13725.168278,10.570000,104224.643176
10.580000,2.573676,10.580000,121.372462,10.580000,1801.905572,10.580000,13863.095253,10.580000,105272.113898
10.590000,2.577249,10.590000,122.558775,10.590000,1819.992698,10.590000,14002.408138,10.590000,106330.111955
10.600000,2.580833,10.600000,123.757012,10.600000,1838.261594,10.600000,14143.121257,10.600000,107398.742885
10.610000,2.584426,10.610000,124.967294,10.610000,1856.714110,10.610000,14285.248673,10.610000,108478.113517
10.620000,2.588029,10.620000,126.189735,10.620000,1875.352090,10.620000,14428.804424,10.620000,109568.332126
10.630000,2.591643,10.630000,127.424465,10.630000,1894.177338,10.630000,14573.802913,10.630000,110669.507763
10.640000,2.595267,10.640000,128.671608,10.640000,1913.191807,10.640000,14720.258749,10.640000,111781.750588
10.650000,2.598901,10.650000,129.931275,10.650000,1932.397338,10.650000,14868.186176,10.650000,112905.170729
10.660000,2.602546,10.660000,131.203606,10.660000,1951.795941,10.660000,15017.600514,10.660000,114039.882444
10.670000,2.606201,10.670000,132.488729,10.670000,1971.389460,10.670000,15168.516727,10.670000,115185.997695
10.680000,2.609866,10.680000,133.786763,10.680000,1991.179957,10.680000,15320.949378,10.680000,116343.631611
10.690000,2.613542,10.690000,135.097844,10.690000,2011.169291,10.690000,15474.914115,10.690000,117512.900375
10.700000,2.617228,10.700000,136.422102,10.700000,2031.359574,10.700000,15630.426143,10.700000,118693.920559
10.710000,2.620925,10.710000,137.759662,10.710000,2051.752711,10.710000,15787.501128,10.710000,119886.809573
10.720000,2.624632,10.720000,139.110670,10.720000,2072.350809,10.720000,15946.154757,10.720000,121091.687785
10.730000,2.628350,10.730000,140.475257,10.730000,2093.156005,10.730000,16106.402871,10.730000,122308.674699
10.740000,2.632079,10.740000,141.853562,10.740000,2114.170235,10.740000,16268.261622,10.740000,123537.893049
10.750000,2.635818,10.750000,143.245716,10.750000,2135.395680,10.750000,16431.746990,10.750000,124779.464863
10.760000,2.639568,10.760000,144.651856,10.760000,2156.834396,10.760000,16596.875154,10.760000,126033.514422
10.770000,2.643329,10.770000,146.072134,10.770000,2178.488593,10.770000,16763.663318,10.770000,127300.167984
10.780000,2.647101,10.780000,147.506682,10.780000,2200.360444,10.780000,16932.127388,10.780000,128579.551815
10.790000,2.650884,10.790000,148.955650,10.790000,2222.452137,10.790000,17102.284777,10.790000,129871.793373
10.800000,2.654678,10.800000,150.419175,10.800000,2244.765783,10.800000,17274.152042,10.800000,131177.022392
10.810000,2.658483,10.810000,151.897414,10.810000,2267.303739,10.810000,17447.746932,10.810000,132495.368593
10.820000,2.662298,10.820000,153.390507,10.820000,2290.068172,10.820000,17623.086367,10.820000,133826.964386
